timestamp_s,uam_id,bs_id,distance_m,received_power_dbm_full_carrier,rsrp_dbm_per_re,is_serving
199.0,UAM01,BS15,49280.9105276753,-99.21833200096937,-123.989544548166,False
199.0,UAM01,BS16,57169.13738692178,-100.63695615100589,-125.40816869820252,False
199.0,UAM01,BS17,62990.918808232804,-101.56351483650066,-126.33472738369728,False
199.0,UAM01,BS18,63094.51075527149,-101.57921478323426,-126.35042733043089,False
200.0,UAM01,BS01,8193.81748512535,-82.0760983774665,-106.84731092466312,False
200.0,UAM01,BS02,5596.506881320854,-78.43357501279186,-103.20478755998849,False
200.0,UAM01,BS03,4182.000319623048,-75.64984944354904,-100.42106199074567,True
200.0,UAM01,BS04,5826.210755645764,-78.81789628030562,-103.58910882750224,False
200.0,UAM01,BS05,13426.81630530061,-86.7948071272388,-111.56601967443542,False
200.0,UAM01,BS06,20759.552934058796,-90.95819601099262,-115.72940855818925,False
200.0,UAM01,BS07,21191.299477940112,-91.1548670453294,-115.92607959252602,False
200.0,UAM01,BS08,22083.4477755855,-91.54887141423937,-116.320083961436,False
200.0,UAM01,BS09,26747.724169127032,-93.37971047807847,-118.15092302527509,False
200.0,UAM01,BS10,33446.864185249615,-95.51521903371072,-120.28643158090735,False
200.0,UAM01,BS11,35897.37571756594,-96.1907794995424,-120.96199204673903,False
200.0,UAM01,BS12,36996.16578832205,-96.47884785966184,-121.25006040685847,False
200.0,UAM01,BS13,45762.85988735445,-98.51068954672355,-123.28190209392018,False
200.0,UAM01,BS14,45908.938949497126,-98.54113970636881,-123.31235225356544,False
200.0,UAM01,BS15,49237.499888806895,-99.20991192912184,-123.98112447631847,False
200.0,UAM01,BS16,57125.62756930179,-100.62968173836481,-125.40089428556144,False
200.0,UAM01,BS17,62947.93088074878,-101.5569921907841,-126.32820473798073,False
200.0,UAM01,BS18,63050.59153016648,-101.57256172567072,-126.34377427286735,False
201.0,UAM01,BS01,8239.459511956205,-82.12917201458839,-106.90038456178502,False
201.0,UAM01,BS02,5636.570025414807,-78.50172803607799,-103.27294058327462,False
201.0,UAM01,BS03,4226.493113857655,-75.75096373266518,-100.52217627986181,True
201.0,UAM01,BS04,5787.864455206058,-78.75480382882708,-103.5260163760237,False
201.0,UAM01,BS05,13376.830247661825,-86.75917083642135,-111.53038338361797,False
201.0,UAM01,BS06,20709.645725566555,-90.93519881783524,-115.70641136503187,False
201.0,UAM01,BS07,21142.485544002997,-91.13283301772073,-115.90404556491735,False
201.0,UAM01,BS08,22034.19385828174,-91.52753774013414,-116.29875028733076,False
201.0,UAM01,BS09,26698.274183751386,-93.36203024096005,-118.13324278815668,False
201.0,UAM01,BS10,33400.988745692994,-95.50210519518974,-120.27331774238637,False
201.0,UAM01,BS11,35851.156873557506,-96.1784699232705,-120.94968247046712,False
201.0,UAM01,BS12,36949.93396372853,-96.46690075121826,-121.23811329841489,False
201.0,UAM01,BS13,45717.46191017967,-98.50120654472775,-123.27241909192438,False
201.0,UAM01,BS14,45863.80586493028,-98.5317420769012,-123.30295462409782,False
201.0,UAM01,BS15,49192.66879750656,-99.20120854604605,-123.97242109324267,False
201.0,UAM01,BS16,57080.70613333195,-100.62216550162104,-125.39337804881767,False
201.0,UAM01,BS17,62903.47721758905,-101.55024245953332,-126.32145500672995,False
201.0,UAM01,BS18,63005.30352124406,-101.56569646434184,-126.33690901153847,False
202.0,UAM01,BS01,8285.151846453564,-82.1820104790336,-106.95322302623022,False
202.0,UAM01,BS02,5676.790821418623,-78.56966370241305,-103.34087624960968,False
202.0,UAM01,BS03,4271.107749711891,-75.851291697523,-100.62250424471962,True
202.0,UAM01,BS04,5749.697221112428,-78.69158954457556,-103.46280209177219,False
202.0,UAM01,BS05,13326.844294626637,-86.72340120661065,-111.49461375380727,False
202.0,UAM01,BS06,20659.73896579883,-90.91214634542537,-115.683358892622,False
202.0,UAM01,BS07,21093.67716622661,-91.11075057562753,-115.88196312282416,False
202.0,UAM01,BS08,21984.94330926627,-91.50615778844357,-116.2773703356402,False
202.0,UAM01,BS09,26648.82625095911,-93.34431796242104,-118.11553050961767,False
202.0,UAM01,BS10,33355.12516170888,-95.4889767287444,-120.26018927594103,False
202.0,UAM01,BS11,35804.9481906725,-96.16614717888885,-120.93735972608548,False
202.0,UAM01,BS12,36903.711965204304,-96.45494122916779,-121.22615377636441,False
202.0,UAM01,BS13,45672.073545524436,-98.49171613223433,-123.26292867943096,False
202.0,UAM01,BS14,45818.68288551452,-98.52233730218431,-123.29354984938094,False
202.0,UAM01,BS15,49147.84767964982,-99.19249916650507,-123.9637117137017,False
202.0,UAM01,BS16,57035.793149328514,-100.61464476326223,-125.38585731045886,False
202.0,UAM01,BS17,62859.03188850368,-101.54348922335193,-126.31470177054855,False
202.0,UAM01,BS18,62960.02264377162,-101.55882734874167,-126.3300398959383,False
203.0,UAM01,BS01,8330.766890158615,-82.23446969730297,-107.0056822444996,False
203.0,UAM01,BS02,5716.987471579457,-78.63707937741492,-103.40829192461155,False
203.0,UAM01,BS03,4315.702846072498,-75.95053383637776,-100.72174638357438,True
203.0,UAM01,BS04,5711.909120066893,-78.62858844328777,-103.3998009904844,False
203.0,UAM01,BS05,13276.87390923753,-86.68750836368122,-111.45872091087784,False
203.0,UAM01,BS06,20609.86227397075,-90.88905205798358,-115.6602646051802,False
203.0,UAM01,BS07,21044.824071955205,-91.08859667649679,-115.85980922369342,False
203.0,UAM01,BS08,21935.658821104153,-91.48471510494878,-116.2559276521454,False
203.0,UAM01,BS09,26599.35010650249,-93.3265626539057,-118.09777520110232,False
203.0,UAM01,BS10,33309.17021348797,-95.4758039910291,-120.24701653822572,False
203.0,UAM01,BS11,35758.65122982311,-96.1537849336396,-120.92499748083623,False
203.0,UAM01,BS12,36857.4015458575,-96.44294379724819,-121.21415634444482,False
203.0,UAM01,BS13,45626.58538043839,-98.48219538480981,-123.25340793200644,False
203.0,UAM01,BS14,45773.45728039915,-98.51290183947613,-123.28411438667275,False
203.0,UAM01,BS15,49102.920160723,-99.18376113712218,-123.9549736843188,False
203.0,UAM01,BS16,56990.773355497,-100.60710019374027,-125.37831274093689,False
203.0,UAM01,BS17,62814.47416635257,-101.53671411483393,-126.30792666203055,False
203.0,UAM01,BS18,62914.63815874292,-101.55193755683138,-126.323150104028,False
204.0,UAM01,BS01,8374.658800983532,-82.28467677319823,-107.05588932039485,False
204.0,UAM01,BS02,5754.844989609154,-78.70013994950797,-103.4713524967046,False
204.0,UAM01,BS03,4358.499563318105,-76.04481423652588,-100.8160267837225,True
204.0,UAM01,BS04,5677.090476550217,-78.57016803189622,-103.34138057909284,False
204.0,UAM01,BS05,13227.121998486546,-86.65163798951873,-111.42285053671536,False
204.0,UAM01,BS06,20560.403659155763,-90.86609609724147,-115.6373086444381,False
204.0,UAM01,BS07,20995.267219454563,-91.06607103054485,-115.83728357774147,False
204.0,UAM01,BS08,21885.851437791116,-91.46299591817534,-116.23420846537196,False
204.0,UAM01,BS09,26549.44937799039,-93.30862149295737,-118.079834040154,False
204.0,UAM01,BS10,33261.77268444281,-95.46219869316636,-120.23341124036298,False
204.0,UAM01,BS11,35710.977583797874,-96.14103834726605,-120.91225089446267,False
204.0,UAM01,BS12,36809.71690373933,-96.43057458922225,-121.20178713641887,False
204.0,UAM01,BS13,45579.56608863197,-98.4723441883718,-123.24355673556843,False
204.0,UAM01,BS14,45726.65433045141,-98.50312747275882,-123.27434001995545,False
204.0,UAM01,BS15,49056.36403673943,-99.17469791855089,-123.94591046574752,False
204.0,UAM01,BS16,56944.13942380264,-100.59927883474666,-125.37049138194328,False
204.0,UAM01,BS17,62768.22544732215,-101.52967680129193,-126.30088934848855,False
204.0,UAM01,BS18,62867.702055635,-101.54480698487906,-126.31601953207569,False
205.0,UAM01,BS01,8418.61883491698,-82.3346987131722,-107.10591126036883,False
205.0,UAM01,BS02,5792.886668895142,-78.76309079324248,-103.53430334043911,False
205.0,UAM01,BS03,4401.448151607612,-76.13850307330343,-100.90971562050005,True
205.0,UAM01,BS04,5642.500045367349,-78.51177465403677,-103.2829872012334,False
205.0,UAM01,BS05,13177.371965756383,-86.6156338012702,-111.38684634846683,False
205.0,UAM01,BS06,20510.947669544923,-90.84308607163635,-115.61429861883298,False
205.0,UAM01,BS07,20945.71247327395,-91.04349311339564,-115.81470566059227,False
205.0,UAM01,BS08,21836.044934883357,-91.44122763218618,-116.21244017938281,False
205.0,UAM01,BS09,26499.549023722226,-93.29064671409013,-118.06185926128676,False
205.0,UAM01,BS10,33214.38278685882,-95.4485761894008,-120.21978873659742,False
205.0,UAM01,BS11,35663.31030912447,-96.12827643994525,-120.89948898714188,False
205.0,UAM01,BS12,36762.03841402559,-96.41819094629992,-121.18940349349654,False
205.0,UAM01,BS13,45532.5531480227,-98.4624841570458,-123.23369670424242,False
205.0,UAM01,BS14,45679.85815556638,-98.49334451356935,-123.26455706076598,False
205.0,UAM01,BS15,49009.81469766922,-99.16562741731957,-123.9368399645162,False
205.0,UAM01,BS16,56897.51120899165,-100.59145202789534,-125.36266457509197,False
205.0,UAM01,BS17,62721.9824847426,-101.52263517750734,-126.29384772470397,False
205.0,UAM01,BS18,62820.77068029846,-101.53767180640982,-126.30888435360644,False
206.0,UAM01,BS01,8462.645930342764,-82.38453584335817,-107.15574839055479,False
206.0,UAM01,BS02,5831.10890507942,-78.8259254444821,-103.59713799167872,False
206.0,UAM01,BS03,4444.54420825533,-76.23159915388254,-101.00281170107917,True
206.0,UAM01,BS04,5608.142049289041,-78.45341820538594,-103.22463075258257,False
206.0,UAM01,BS05,13127.623832398525,-86.57949480729495,-111.35070735449158,False
206.0,UAM01,BS06,20461.494324173753,-90.82002173196811,-115.59123427916474,False
206.0,UAM01,BS07,20896.159848398573,-91.0208626865476,-115.79207523374423,False
206.0,UAM01,BS08,21786.239318419022,-91.41941002626825,-116.19062257346488,False
206.0,UAM01,BS09,26449.649045816102,-93.27263819159437,-118.043850738791,False
206.0,UAM01,BS10,33167.00055344801,-95.43493644315457,-120.2061489903512,False
206.0,UAM01,BS11,35615.6494313847,-96.11549917983837,-120.88671172703499,False
206.0,UAM01,BS12,36714.36610068534,-96.4057928393258,-121.17700538652242,False
206.0,UAM01,BS13,45485.54657830391,-98.4526152780908,-123.22382782528743,False
206.0,UAM01,BS14,45633.06877658719,-98.48355295010957,-123.2547654973062,False
206.0,UAM01,BS15,48963.27216286353,-99.15654962461996,-123.92776217181658,False
206.0,UAM01,BS16,56850.88872513066,-100.5836197674043,-125.35483231460093,False
206.0,UAM01,BS17,62675.74529135537,-101.51558923971113,-126.28680178690776,False
206.0,UAM01,BS18,62773.844043337034,-101.53053201668945,-126.30174456388607,False
207.0,UAM01,BS01,8506.739046019622,-82.43418851833026,-107.20540106552689,False
207.0,UAM01,BS02,5869.50817080355,-78.88863774033335,-103.65985028752998,False
207.0,UAM01,BS03,4487.783484859965,-76.32410179916486,-101.09531434636149,True
207.0,UAM01,BS04,5574.020786473416,-78.39510893336603,-103.16632148056266,False
207.0,UAM01,BS05,13077.87762008852,-86.54322000501114,-111.31443255220776,False
207.0,UAM01,BS06,20412.043642261247,-90.79690282735581,-115.56811537455243,False
207.0,UAM01,BS07,20846.609359955462,-90.99817950989755,-115.76939205709418,False
207.0,UAM01,BS08,21736.43459449148,-91.39754287822932,-116.16875542542594,False
207.0,UAM01,BS09,26399.74944640613,-93.25459579905699,-118.02580834625361,False
207.0,UAM01,BS10,33119.6260171043,-95.4212794177709,-120.19249196496753,False
207.0,UAM01,BS11,35567.99497629404,-96.10270653503193,-120.87391908222855,False
207.0,UAM01,BS12,36666.6999878092,-96.3933802390778,-121.16459278627443,False
207.0,UAM01,BS13,45438.54639924774,-98.44273753875093,-123.21395008594756,False
207.0,UAM01,BS14,45586.28621443956,-98.47375277057063,-123.24496531776725,False
207.0,UAM01,BS15,48916.73645174433,-99.14746453163917,-123.9186770788358,False
207.0,UAM01,BS16,56804.271986330714,-100.57578204748836,-125.34699459468499,False
207.0,UAM01,BS17,62629.51387993796,-101.50853898413388,-126.2797515313305,False
207.0,UAM01,BS18,62726.9221553851,-101.52338761097998,-126.2946001581766,False
208.0,UAM01,BS01,8548.20551371236,-82.48064909257211,-107.25186163976873,False
208.0,UAM01,BS02,5904.558193299195,-78.94552304551338,-103.71673559271001,False
208.0,UAM01,BS03,4528.347940658116,-76.4100754438964,-101.18128799109303,True
208.0,UAM01,BS04,5544.176144602207,-78.34381452316765,-103.11502707036428,False
208.0,UAM01,BS05,13028.94256564849,-86.50740181843986,-111.27861436563649,False
208.0,UAM01,BS06,20363.657590946623,-90.77422737629429,-115.54543992349092,False
208.0,UAM01,BS07,20796.657477189456,-90.97525794489253,-115.74647049208916,False
208.0,UAM01,BS08,21686.468202784818,-91.37555434221127,-116.1467668894079,False
208.0,UAM01,BS09,26349.818552846496,-93.23650792404064,-118.00772047123726,False
208.0,UAM01,BS10,33070.86894110809,-95.40720342320861,-120.17841597040524,False
208.0,UAM01,BS11,35519.047776847,-96.089549002364,-120.86076154956062,False
208.0,UAM01,BS12,36617.744880810205,-96.38061516750803,-121.15182771470465,False
208.0,UAM01,BS13,45390.04912760786,-98.43253444829293,-123.20374699548955,False
208.0,UAM01,BS14,45537.944301787495,-98.46361536121812,-123.23482790841474,False
208.0,UAM01,BS15,48868.57315676601,-99.1380525819236,-123.90926512912023,False
208.0,UAM01,BS16,56756.04901569823,-100.56766749894436,-125.33888004614099,False
208.0,UAM01,BS17,62581.573592082575,-101.50122262763364,-126.27243517483026,False
208.0,UAM01,BS18,62678.47926692888,-101.51600600605802,-126.28721855325465,False
209.0,UAM01,BS01,8589.206530119007,-82.5263670901738,-107.29757963737043,False
209.0,UAM01,BS02,5939.1101635399655,-79.00127046885011,-103.77248301604673,False
209.0,UAM01,BS03,4568.5224256771935,-76.4944668307139,-101.26567937791053,True
209.0,UAM01,BS04,5515.439735490994,-78.29416324652195,-103.06537579371857,False
209.0,UAM01,BS05,12980.213779692473,-86.47160068123479,-111.24281322843142,False
209.0,UAM01,BS06,20315.526241188643,-90.75161776997388,-115.5228303171705,False
209.0,UAM01,BS07,20746.667012258906,-90.95226348963959,-115.72347603683622,False
209.0,UAM01,BS08,21636.510349540455,-91.35351885585544,-116.12473140305207,False
209.0,UAM01,BS09,26299.921879669302,-93.21839817326172,-117.98961072045834,False
209.0,UAM01,BS10,33021.88277279176,-95.39304037595964,-120.16425292315627,False
209.0,UAM01,BS11,35469.88869481667,-96.07631625101513,-120.84752879821175,False
209.0,UAM01,BS12,36568.57857341992,-96.36777783724219,-121.13899038443881,False
209.0,UAM01,BS13,45341.30004290133,-98.42226738766246,-123.19347993485908,False
209.0,UAM01,BS14,45489.33851406149,-98.45341176096714,-123.22462430816377,False
209.0,UAM01,BS15,48820.13262649336,-99.12857709457477,-123.89978964177139,False
209.0,UAM01,BS16,56707.552664560564,-100.55949999199821,-125.33071253919483,False
209.0,UAM01,BS17,62533.33979166484,-101.49385581860432,-126.26506836580094,False
209.0,UAM01,BS18,62629.77942216464,-101.50857949398278,-126.2797920411794,False
210.0,UAM01,BS01,8630.030149493032,-82.5716709716187,-107.34288351881533,False
210.0,UAM01,BS02,5973.537399934792,-79.05649500352305,-103.82770755071968,False
210.0,UAM01,BS03,4608.6085943378,-76.5779362452334,-101.34914879243003,True
210.0,UAM01,BS04,5487.403823931255,-78.24547236123229,-103.01668490842891,False
210.0,UAM01,BS05,12931.601845273535,-86.43575122638937,-111.206963773586,False
210.0,UAM01,BS06,20267.53380898647,-90.72902002206061,-115.50023256925724,False
210.0,UAM01,BS07,20696.671746691045,-90.92921134465864,-115.70042389185527,False
210.0,UAM01,BS08,21586.570170744566,-91.33144025450346,-116.10265280170009,False
210.0,UAM01,BS09,26250.055144328657,-93.20026492846307,-117.9714774756597,False
210.0,UAM01,BS10,32972.80277945561,-95.37882911550315,-120.15004166269978,False
210.0,UAM01,BS11,35420.6436582054,-96.06304196152635,-120.83425450872298,False
210.0,UAM01,BS12,36519.32660010743,-96.35490082304325,-121.12611337023988,False
210.0,UAM01,BS13,45292.4462577952,-98.4119671957654,-123.18317974296203,False
210.0,UAM01,BS14,45440.622433346514,-98.44317406174363,-123.21438660894026,False
210.0,UAM01,BS15,48771.575522044994,-99.1190693635901,-123.89028191078673,False
210.0,UAM01,BS16,56658.941346239706,-100.55130611014229,-125.32251865733892,False
210.0,UAM01,BS17,62484.98154113517,-101.48646429569747,-126.2576768428941,False
210.0,UAM01,BS18,62580.97216787491,-101.50113080631941,-126.27234335351604,False
211.0,UAM01,BS01,8670.804934829388,-82.61670724107199,-107.38791978826862,False
211.0,UAM01,BS02,6008.002370886663,-79.11146218503787,-103.88267473223449,False
211.0,UAM01,BS03,4648.7382948556515,-76.66077223942648,-101.4319847866231,True
211.0,UAM01,BS04,5459.891614251384,-78.19744855963219,-102.96866110682882,False
211.0,UAM01,BS05,12883.060995338525,-86.39981947229347,-111.1710320194901,False
211.0,UAM01,BS06,20219.62330097281,-90.70640741253368,-115.4776199597303,False
211.0,UAM01,BS07,20646.678454639194,-90.90610436036081,-115.67731690755744,False
211.0,UAM01,BS08,21536.643885131776,-91.30931667901702,-116.08052922621364,False
211.0,UAM01,BS09,26200.208823329525,-93.182104648048,-117.95331719524462,False
211.0,UAM01,BS10,32923.6793558678,-95.36458408234651,-120.13579662954314,False
211.0,UAM01,BS11,35371.35903037778,-96.049738509719,-120.82095105691563,False
211.0,UAM01,BS12,36470.03515315618,-96.34199608910853,-121.11320863630516,False
211.0,UAM01,BS13,45243.54326292674,-98.40164549572206,-123.17285804291869,False
211.0,UAM01,BS14,45391.85434325405,-98.4329144335897,-123.20412698078633,False
211.0,UAM01,BS15,48722.96318162347,-99.10954133030718,-123.8807538775038,False
211.0,UAM01,BS16,56610.27542206248,-100.54309597903926,-125.31430852623589,False
211.0,UAM01,BS17,62436.56379966715,-101.47905794642907,-126.25027049362569,False
211.0,UAM01,BS18,62532.11403376666,-101.49366853303101,-126.26488108022764,False
212.0,UAM01,BS01,8711.41450796944,-82.66135102258738,-107.43256356978401,False
212.0,UAM01,BS02,6042.358325357002,-79.16594256608228,-103.9371551132789,False
212.0,UAM01,BS03,4688.790881621778,-76.74273909018582,-101.51395163738245,True
212.0,UAM01,BS04,5433.082095492044,-78.15041796957634,-102.92163051677296,False
212.0,UAM01,BS05,12834.641277431421,-86.36384225314927,-111.1350548003459,False
212.0,UAM01,BS06,20171.854017166235,-90.68380805033891,-115.45502059753554,False
212.0,UAM01,BS07,20596.68873698896,-90.88294301568793,-115.65415556288455,False
212.0,UAM01,BS08,21486.742662667413,-91.2871529018576,-116.05836544905422,False
212.0,UAM01,BS09,26150.399215885034,-93.16392319839804,-117.93513574559466,False
212.0,UAM01,BS10,32874.474766191895,-95.35029418947398,-120.12150673667061,False
212.0,UAM01,BS11,35322.000755912406,-96.03639658749994,-120.80760913469656,False
212.0,UAM01,BS12,36420.6703466188,-96.32905465695684,-121.10026720415347,False
212.0,UAM01,BS13,45194.54889303792,-98.39129331572023,-123.16250586291686,False
212.0,UAM01,BS14,45342.989562935,-98.42262340264766,-123.19383594984428,False
212.0,UAM01,BS15,48674.24820675067,-99.09998363933859,-123.87119618653522,False
212.0,UAM01,BS16,56561.508442151266,-100.53486171641708,-125.30607426361371,False
212.0,UAM01,BS17,62388.03602111201,-101.47162899979794,-126.24284154699457,False
212.0,UAM01,BS18,62483.16205470092,-101.48618607688582,-126.25739862408244,False
213.0,UAM01,BS01,8752.133633671287,-82.70590677003295,-107.47711931722958,False
213.0,UAM01,BS02,6076.946777464514,-79.22047960760483,-103.99169215480146,False
213.0,UAM01,BS03,4729.045436044041,-76.82441679366941,-101.59562934086604,True
213.0,UAM01,BS04,5406.583938541445,-78.10370498467545,-102.87491753187207,False
213.0,UAM01,BS05,12786.228403833124,-86.32773416461556,-111.09894671181219,False
213.0,UAM01,BS06,20124.089264404927,-90.66115725798826,-115.43236980518489,False
213.0,UAM01,BS07,20546.698764595872,-90.85972526986885,-115.63093781706547,False
213.0,UAM01,BS08,21436.84059846923,-91.26493721606651,-116.03614976326314,False
213.0,UAM01,BS09,26100.588498274148,-93.14570667846056,-117.91691922565718,False
213.0,UAM01,BS10,32825.27638939105,-95.3359847006864,-120.10719724788302,False
213.0,UAM01,BS11,35272.64771368795,-96.02303742578117,-120.7942499729778,False
213.0,UAM01,BS12,36371.31068260473,-96.3160970229089,-121.08730957010553,False
213.0,UAM01,BS13,45145.561005228665,-98.38093127891891,-123.15214382611553,False
213.0,UAM01,BS14,45294.13180112731,-98.41232275589465,-123.18353530309128,False
213.0,UAM01,BS15,48625.54066696982,-99.09041783881948,-123.8616303860161,False
213.0,UAM01,BS16,56512.748345725835,-100.5266215149772,-125.29783406217382,False
213.0,UAM01,BS17,62339.51572856669,-101.46419541974666,-126.23540796694328,False
213.0,UAM01,BS18,62434.21610071259,-101.47869867840103,-126.24991122559766,False
214.0,UAM01,BS01,8792.972204503509,-82.75038549354913,-107.52159804074576,False
214.0,UAM01,BS02,6111.777955038348,-79.27508657494579,-104.04629912214241,False
214.0,UAM01,BS03,4769.50840485085,-76.90581969239899,-101.67703223959562,True
214.0,UAM01,BS04,5380.384827048013,-78.0572935510653,-102.82850609826193,False
214.0,UAM01,BS05,12737.817487804705,-86.29149056766371,-111.06270311486034,False
214.0,UAM01,BS06,20076.32319755666,-90.63845201441376,-115.40966456161038,False
214.0,UAM01,BS07,20496.708251531887,-90.83645071454897,-115.6076632617456,False
214.0,UAM01,BS08,21386.936473215075,-91.24266883409149,-116.01388138128812,False
214.0,UAM01,BS09,26050.774951744173,-93.12745432309872,-117.89866687029534,False
214.0,UAM01,BS10,32776.08780020022,-95.32165660197195,-120.09286914916858,False
214.0,UAM01,BS11,35223.303114203234,-96.00966184913158,-120.7808743963282,False
214.0,UAM01,BS12,36321.95935426544,-96.3031239847502,-121.07433653194683,False
214.0,UAM01,BS13,45096.58360148179,-98.37056021329185,-123.14177276048848,False
214.0,UAM01,BS14,45245.28530682738,-98.40201337143527,-123.1732259186319,False
214.0,UAM01,BS15,48576.84507649768,-99.08084480185056,-123.85205734904719,False
214.0,UAM01,BS16,56463.999550827124,-100.51837611306387,-125.28958866026049,False
214.0,UAM01,BS17,62291.00774004121,-101.45675793896119,-126.22797048615782,False
214.0,UAM01,BS18,62385.28024670388,-101.47120695462985,-126.24241950182648,False
215.0,UAM01,BS01,8833.904982322973,-82.79476000738246,-107.56597255457909,False
215.0,UAM01,BS02,6146.818478469548,-79.32970862649577,-104.1009211736924,False
215.0,UAM01,BS03,4810.150736902248,-76.98689118273276,-101.75810372992939,True
215.0,UAM01,BS04,5354.524431708019,-78.0112599860074,-102.78247253320403,False
215.0,UAM01,BS05,12689.418895688115,-86.2551182412168,-111.02633078841343,False
215.0,UAM01,BS06,20028.568035277705,-90.61569788753555,-115.38691043473217,False
215.0,UAM01,BS07,20446.717784861437,-90.81311934599078,-115.58433189318741,False
215.0,UAM01,BS08,21337.032796864678,-91.22034863150587,-115.9915611787025,False
215.0,UAM01,BS09,26000.962120978933,-93.10916729570245,-117.88037984289907,False
215.0,UAM01,BS10,32726.901670230433,-95.30730770222154,-120.07852024941816,False
215.0,UAM01,BS11,35173.960365817766,-95.9962680242155,-120.76748057141212,False
215.0,UAM01,BS12,36272.60980264915,-96.2901337758947,-121.06134632309133,False
215.0,UAM01,BS13,45047.60844455586,-98.3601783545322,-123.13139090172882,False
215.0,UAM01,BS14,45196.44133529207,-98.39169338433283,-123.16290593152945,False
215.0,UAM01,BS15,48528.152138907455,-99.07126268594297,-123.8424752331396,False
215.0,UAM01,BS16,56415.25294602727,-100.51012396023462,-125.28133650743125,False
215.0,UAM01,BS17,62242.50211284485,-101.44931502659004,-126.22052757378667,False
215.0,UAM01,BS18,62336.34608163237,-101.46370961081176,-126.23492215800839,False
216.0,UAM01,BS01,8874.930663630561,-82.83902939959661,-107.61024194679324,False
216.0,UAM01,BS02,6182.06478798281,-79.3843382340943,-104.15555078129093,False
216.0,UAM01,BS03,4850.967923981732,-77.06762495169654,-101.83883749889317,True
216.0,UAM01,BS04,5329.007683648727,-77.9656197081894,-102.73683225538602,False
216.0,UAM01,BS05,12641.032769037141,-86.21861634380674,-110.98982889100337,False
216.0,UAM01,BS06,19980.82385575593,-90.59289469375645,-115.36410724095308,False
216.0,UAM01,BS07,20396.727364926108,-90.7897308862599,-115.56094343345653,False
216.0,UAM01,BS08,21287.12957257561,-91.19797636751376,-115.96918891471039,False
216.0,UAM01,BS09,25951.150010100588,-93.09084546531592,-117.86205801251255,False
216.0,UAM01,BS10,32677.71801058689,-95.29293794318926,-120.06415049038588,False
216.0,UAM01,BS11,35124.61947633318,-95.98285590262644,-120.75406844982307,False
216.0,UAM01,BS12,36223.26203501797,-96.27712635214073,-121.04833889933735,False
216.0,UAM01,BS13,44998.63554178739,-98.34978568123475,-123.12099822843138,False
216.0,UAM01,BS14,45147.599894709725,-98.38136277396742,-123.15257532116405,False
216.0,UAM01,BS15,48479.46186219323,-99.06167147496758,-123.83288402216421,False
216.0,UAM01,BS16,56366.50853700875,-100.50186504610166,-125.27307759329828,False
216.0,UAM01,BS17,62193.99885250287,-101.44186667529547,-126.2130792224921,False
216.0,UAM01,BS18,62287.41360947905,-101.4562066389337,-126.22741918613032,False
217.0,UAM01,BS01,8915.987410019197,-82.8831279109365,-107.65434045813312,False
217.0,UAM01,BS02,6217.438534161814,-79.43885309796514,-104.21006564516176,False
217.0,UAM01,BS03,4891.894956933248,-77.14789679077697,-101.9191093379736,True
217.0,UAM01,BS04,5303.931589068339,-77.9205541910971,-102.69176673829372,False
217.0,UAM01,BS05,12592.686476153676,-86.18200468291273,-110.95321723010936,False
217.0,UAM01,BS06,19933.12276427409,-90.57005759978682,-115.34127014698345,False
217.0,UAM01,BS07,20346.738874140057,-90.7662859391656,-115.53749848636222,False
217.0,UAM01,BS08,21237.2336951156,-91.17555490011681,-115.94676744731343,False
217.0,UAM01,BS09,25901.348192612753,-93.07249223018444,-117.84370477738106,False
217.0,UAM01,BS10,32628.51810293222,-95.27854178190942,-120.04975432910605,False
217.0,UAM01,BS11,35075.26365700883,-95.96942086039373,-120.74063340759035,False
217.0,UAM01,BS12,36173.89935204765,-96.26409725646288,-121.0353098036595,False
217.0,UAM01,BS13,44949.643861805795,-98.33937769994937,-123.11059024714599,False
217.0,UAM01,BS14,45098.73863599055,-98.37101678311373,-123.14222933031036,False
217.0,UAM01,BS15,48430.750475108216,-99.05206646155276,-123.82327900874938,False
217.0,UAM01,BS16,56317.74305260318,-100.49359541126312,-125.26480795845974,False
217.0,UAM01,BS17,62145.472543877644,-101.43440896945644,-126.20562151665307,False
217.0,UAM01,BS18,62238.46138610304,-101.44869473837697,-126.2199072855736,False
218.0,UAM01,BS01,8956.972645659644,-82.92694754037652,-107.69816008757314,False
218.0,UAM01,BS02,6252.811431634657,-79.4930573840667,-104.26426993126333,False
218.0,UAM01,BS03,4932.827206858753,-77.22750994671598,-101.99872249391261,True
218.0,UAM01,BS04,5279.459133324913,-77.87636760144662,-102.64758014864324,False
218.0,UAM01,BS05,12544.426790078123,-86.14531815494345,-110.91653070214008,False
218.0,UAM01,BS06,19885.519472896525,-90.54721278037691,-115.31842532757354,False
218.0,UAM01,BS07,20296.755523976106,-90.74278574079825,-115.51399828799488,False
218.0,UAM01,BS08,21187.356922390496,-91.15308930785758,-115.92430185505421,False
218.0,UAM01,BS09,25851.57297549838,-93.05411350362255,-117.82532605081917,False
218.0,UAM01,BS10,32579.27008656555,-95.2641097877845,-120.03532233498113,False
218.0,UAM01,BS11,35025.864341014385,-95.95595503468672,-120.72716758188335,False
218.0,UAM01,BS12,36124.49334274915,-96.25103890994833,-121.02225145714496,False
