timestamp_s,uam_id,corridor_id,s_m,level_id,lane_id,x_m,y_m,z_m,speed_mps,active
540.0,UAM01,sf_sj_real,27000.0,L300,lane_0,558685.6594220633,4158997.126614231,300.0,50.0,True
541.0,UAM01,sf_sj_real,27050.0,L300,lane_0,558729.9794947553,4158973.980747287,300.0,50.0,True
542.0,UAM01,sf_sj_real,27100.0,L300,lane_0,558774.7976558752,4158951.842711364,300.0,50.0,True
543.0,UAM01,sf_sj_real,27150.0,L300,lane_0,558820.1044402976,4158930.6933547473,300.0,50.0,True
544.0,UAM01,sf_sj_real,27200.0,L300,lane_0,558864.9414871973,4158908.6700152424,300.0,50.0,True
545.0,UAM01,sf_sj_real,27250.0,L300,lane_0,558907.5781179584,4158882.55263181,300.0,50.0,True
546.0,UAM01,sf_sj_real,27300.0,L300,lane_0,558950.2147487195,4158856.4352483777,300.0,50.0,True
547.0,UAM01,sf_sj_real,27350.0,L300,lane_0,558992.5650419875,4158829.8587080864,300.0,50.0,True
548.0,UAM01,sf_sj_real,27400.0,L300,lane_0,559034.7782692941,4158803.062375495,300.0,50.0,True
549.0,UAM01,sf_sj_real,27450.0,L300,lane_0,559076.9914966008,4158776.2660429035,300.0,50.0,True
550.0,UAM01,sf_sj_real,27500.0,L300,lane_0,559114.1839545747,4158742.9814305906,300.0,50.0,True
551.0,UAM01,sf_sj_real,27550.0,L300,lane_0,559153.9787124189,4158712.709707017,300.0,50.0,True
552.0,UAM01,sf_sj_real,27600.0,L300,lane_0,559193.7508021925,4158682.4114724803,300.0,50.0,True
553.0,UAM01,sf_sj_real,27650.0,L300,lane_0,559229.836540844,4158647.8019439373,300.0,50.0,True
554.0,UAM01,sf_sj_real,27700.0,L300,lane_0,559265.9222794954,4158613.1924153944,300.0,50.0,True
555.0,UAM01,sf_sj_real,27750.0,L300,lane_0,559301.0210290203,4158577.593748822,300.0,50.0,True
556.0,UAM01,sf_sj_real,27800.0,L300,lane_0,559335.7089571543,4158541.583366405,300.0,50.0,True
557.0,UAM01,sf_sj_real,27850.0,L300,lane_0,559370.3968852883,4158505.572983989,300.0,50.0,True
558.0,UAM01,sf_sj_real,27900.0,L300,lane_0,559405.0848134222,4158469.5626015724,300.0,50.0,True
559.0,UAM01,sf_sj_real,27950.0,L300,lane_0,559438.5851693412,4158432.449646087,300.0,50.0,True
560.0,UAM01,sf_sj_real,28000.0,L300,lane_0,559471.925122019,4158395.187768042,300.0,50.0,True
561.0,UAM01,sf_sj_real,28050.0,L300,lane_0,559505.265074697,4158357.9258899973,300.0,50.0,True
562.0,UAM01,sf_sj_real,28100.0,L300,lane_0,559538.6050273749,4158320.6640119525,300.0,50.0,True
563.0,UAM01,sf_sj_real,28150.0,L300,lane_0,559570.9335470184,4158282.522376198,300.0,50.0,True
564.0,UAM01,sf_sj_real,28200.0,L300,lane_0,559603.2156651411,4158244.3403797923,300.0,50.0,True
565.0,UAM01,sf_sj_real,28250.0,L300,lane_0,559635.4977832638,4158206.1583833867,300.0,50.0,True
566.0,UAM01,sf_sj_real,28300.0,L300,lane_0,559667.7799013865,4158167.976386981,300.0,50.0,True
567.0,UAM01,sf_sj_real,28350.0,L300,lane_0,559701.3016561877,4158133.013859785,300.0,50.0,True
568.0,UAM01,sf_sj_real,28400.0,L300,lane_0,559734.6452278264,4158095.7555536022,300.0,50.0,True
569.0,UAM01,sf_sj_real,28450.0,L300,lane_0,559768.0988111735,4158058.5956590753,300.0,50.0,True
570.0,UAM01,sf_sj_real,28500.0,L300,lane_0,559801.5523945206,4158021.435764549,300.0,50.0,True
571.0,UAM01,sf_sj_real,28550.0,L300,lane_0,559835.0059778678,4157984.275870022,300.0,50.0,True
572.0,UAM01,sf_sj_real,28600.0,L300,lane_0,559867.8088771497,4157946.542111357,300.0,50.0,True
573.0,UAM01,sf_sj_real,28650.0,L300,lane_0,559900.4965827814,4157908.7067588344,300.0,50.0,True
574.0,UAM01,sf_sj_real,28700.0,L300,lane_0,559933.1842884131,4157870.8714063116,300.0,50.0,True
575.0,UAM01,sf_sj_real,28750.0,L300,lane_0,559965.8719940449,4157833.036053789,300.0,50.0,True
576.0,UAM01,sf_sj_real,28800.0,L300,lane_0,559998.6268246204,4157795.259054904,300.0,50.0,True
577.0,UAM01,sf_sj_real,28850.0,L300,lane_0,560031.5465144885,4157757.625372929,300.0,50.0,True
578.0,UAM01,sf_sj_real,28900.0,L300,lane_0,560064.4662043568,4157719.991690954,300.0,50.0,True
579.0,UAM01,sf_sj_real,28950.0,L300,lane_0,560097.3858942249,4157682.3580089794,300.0,50.0,True
580.0,UAM01,sf_sj_real,29000.0,L300,lane_0,560130.3055840931,4157644.7243270045,300.0,50.0,True
581.0,UAM01,sf_sj_real,29050.0,L300,lane_0,560163.2252739612,4157607.0906450297,300.0,50.0,True
582.0,UAM01,sf_sj_real,29100.0,L300,lane_0,560196.2289745803,4157569.5307027064,300.0,50.0,True
583.0,UAM01,sf_sj_real,29150.0,L300,lane_0,560229.2762298367,4157532.0089900587,300.0,50.0,True
584.0,UAM01,sf_sj_real,29200.0,L300,lane_0,560262.3234850933,4157494.487277411,300.0,50.0,True
585.0,UAM01,sf_sj_real,29250.0,L300,lane_0,560295.3572925209,4157456.953747245,300.0,50.0,True
586.0,UAM01,sf_sj_real,29300.0,L300,lane_0,560328.3206031396,4157419.358266758,300.0,50.0,True
587.0,UAM01,sf_sj_real,29350.0,L300,lane_0,560361.2839137581,4157381.762786271,300.0,50.0,True
588.0,UAM01,sf_sj_real,29400.0,L300,lane_0,560394.2472243768,4157344.167305784,300.0,50.0,True
589.0,UAM01,sf_sj_real,29450.0,L300,lane_0,560427.2105349954,4157306.5718252966,300.0,50.0,True
590.0,UAM01,sf_sj_real,29500.0,L300,lane_0,560460.173845614,4157268.9763448094,300.0,50.0,True
591.0,UAM01,sf_sj_real,29550.0,L300,lane_0,560492.875298133,4157231.1538321218,300.0,50.0,True
592.0,UAM01,sf_sj_real,29600.0,L300,lane_0,560525.4186129626,4157193.1942133154,300.0,50.0,True
593.0,UAM01,sf_sj_real,29650.0,L300,lane_0,560557.961927792,4157155.2345945095,300.0,50.0,True
594.0,UAM01,sf_sj_real,29700.0,L300,lane_0,560590.5052426216,4157117.2749757036,300.0,50.0,True
595.0,UAM01,sf_sj_real,29750.0,L300,lane_0,560623.0757562574,4157079.338714775,300.0,50.0,True
596.0,UAM01,sf_sj_real,29800.0,L300,lane_0,560655.683264624,4157041.434224301,300.0,50.0,True
597.0,UAM01,sf_sj_real,29850.0,L300,lane_0,560688.2907729906,4157003.5297338264,300.0,50.0,True
598.0,UAM01,sf_sj_real,29900.0,L300,lane_0,560720.8982813571,4156965.6252433523,300.0,50.0,True
599.0,UAM01,sf_sj_real,29950.0,L300,lane_0,560753.5057897237,4156927.7207528776,300.0,50.0,True
600.0,UAM01,sf_sj_real,30000.0,L300,lane_0,560785.922092043,4156889.6761939484,300.0,50.0,True
601.0,UAM01,sf_sj_real,30050.0,L300,lane_0,560812.2294864836,4156847.156539696,300.0,50.0,True
602.0,UAM01,sf_sj_real,30100.0,L300,lane_0,560838.5368809242,4156804.6368854437,300.0,50.0,True
603.0,UAM01,sf_sj_real,30150.0,L300,lane_0,560859.7495257292,4156759.427973807,300.0,50.0,True
604.0,UAM01,sf_sj_real,30200.0,L300,lane_0,560880.0137898007,4156713.7184605557,300.0,50.0,True
605.0,UAM01,sf_sj_real,30250.0,L300,lane_0,560900.2780538722,4156668.008947305,300.0,50.0,True
606.0,UAM01,sf_sj_real,30300.0,L300,lane_0,560919.7977852684,4156621.991274251,300.0,50.0,True
607.0,UAM01,sf_sj_real,30350.0,L300,lane_0,560937.7650737605,4156575.331049817,300.0,50.0,True
608.0,UAM01,sf_sj_real,30400.0,L300,lane_0,560955.7323622527,4156528.670825383,300.0,50.0,True
609.0,UAM01,sf_sj_real,30450.0,L300,lane_0,560973.6996507449,4156482.010600949,300.0,50.0,True
610.0,UAM01,sf_sj_real,30500.0,L300,lane_0,560983.6730363287,4156439.8663550876,300.0,50.0,True
611.0,UAM01,sf_sj_real,30550.0,L300,lane_0,561006.8484945475,4156395.632096923,300.0,50.0,True
612.0,UAM01,sf_sj_real,30600.0,L300,lane_0,561025.8542308828,4156349.3851296026,300.0,50.0,True
613.0,UAM01,sf_sj_real,30650.0,L300,lane_0,561045.0152806067,4156303.2064314066,300.0,50.0,True
614.0,UAM01,sf_sj_real,30700.0,L300,lane_0,561066.2376466317,4156257.9337997143,300.0,50.0,True
615.0,UAM01,sf_sj_real,30750.0,L300,lane_0,561088.5699734627,4156213.244269615,300.0,50.0,True
616.0,UAM01,sf_sj_real,30800.0,L300,lane_0,561113.8064324477,4156170.0803826507,300.0,50.0,True
617.0,UAM01,sf_sj_real,30850.0,L300,lane_0,561139.0428914328,4156126.916495686,300.0,50.0,True
618.0,UAM01,sf_sj_real,30900.0,L300,lane_0,561164.2793504179,4156083.752608721,300.0,50.0,True
619.0,UAM01,sf_sj_real,30950.0,L300,lane_0,561189.5345652974,4156040.6005599163,300.0,50.0,True
620.0,UAM01,sf_sj_real,31000.0,L300,lane_0,561217.6419212171,4155999.2486972837,300.0,50.0,True
621.0,UAM01,sf_sj_real,31050.0,L300,lane_0,561245.7492771368,4155957.896834651,300.0,50.0,True
622.0,UAM01,sf_sj_real,31100.0,L300,lane_0,561273.8566330565,4155916.5449720183,300.0,50.0,True
623.0,UAM01,sf_sj_real,31150.0,L300,lane_0,561301.9765479725,4155875.2016743175,300.0,50.0,True
624.0,UAM01,sf_sj_real,31200.0,L300,lane_0,561330.2116989102,4155833.9369648006,300.0,50.0,True
625.0,UAM01,sf_sj_real,31250.0,L300,lane_0,561358.4468498478,4155792.672255283,300.0,50.0,True
626.0,UAM01,sf_sj_real,31300.0,L300,lane_0,561386.6820007855,4155751.4075457663,300.0,50.0,True
627.0,UAM01,sf_sj_real,31350.0,L300,lane_0,561414.917151723,4155710.142836249,300.0,50.0,True
628.0,UAM01,sf_sj_real,31400.0,L300,lane_0,561443.1369198624,4155668.8676315383,300.0,50.0,True
629.0,UAM01,sf_sj_real,31450.0,L300,lane_0,561471.2607733035,4155627.5269872807,300.0,50.0,True
630.0,UAM01,sf_sj_real,31500.0,L300,lane_0,561499.3846267445,4155586.186343023,300.0,50.0,True
631.0,UAM01,sf_sj_real,31550.0,L300,lane_0,561527.670969918,4155544.9571137344,300.0,50.0,True
632.0,UAM01,sf_sj_real,31600.0,L300,lane_0,561556.0973062624,4155503.82387411,300.0,50.0,True
633.0,UAM01,sf_sj_real,31650.0,L300,lane_0,561584.5926965767,4155462.7385859867,300.0,50.0,True
634.0,UAM01,sf_sj_real,31700.0,L300,lane_0,561613.2036751732,4155421.7335630776,300.0,50.0,True
635.0,UAM01,sf_sj_real,31750.0,L300,lane_0,561641.2709727098,4155380.361264786,300.0,50.0,True
636.0,UAM01,sf_sj_real,31800.0,L300,lane_0,561668.6313349799,4155338.511407242,300.0,50.0,True
637.0,UAM01,sf_sj_real,31850.0,L300,lane_0,561689.7677748346,4155293.6394035853,300.0,50.0,True
638.0,UAM01,sf_sj_real,31900.0,L300,lane_0,561722.7827506969,4155256.9809355186,300.0,50.0,True
639.0,UAM01,sf_sj_real,31950.0,L300,lane_0,561751.8111757059,4155216.2703651288,300.0,50.0,True
640.0,UAM01,sf_sj_real,32000.0,L300,lane_0,561780.8396007149,4155175.5597947384,300.0,50.0,True
641.0,UAM01,sf_sj_real,32050.0,L300,lane_0,561809.6526887793,4155134.6994213797,300.0,50.0,True
642.0,UAM01,sf_sj_real,32100.0,L300,lane_0,561837.7277228987,4155093.32560769,300.0,50.0,True
643.0,UAM01,sf_sj_real,32150.0,L300,lane_0,561865.8027570181,4155051.951794001,300.0,50.0,True
644.0,UAM01,sf_sj_real,32200.0,L300,lane_0,561895.1886512588,4155011.5058146943,300.0,50.0,True
645.0,UAM01,sf_sj_real,32250.0,L300,lane_0,561924.875410318,4154971.2727892483,300.0,50.0,True
646.0,UAM01,sf_sj_real,32300.0,L300,lane_0,561955.022167937,4154931.38475201,300.0,50.0,True
647.0,UAM01,sf_sj_real,32350.0,L300,lane_0,561985.3323945481,4154891.619312709,300.0,50.0,True
648.0,UAM01,sf_sj_real,32400.0,L300,lane_0,562015.6527740607,4154851.8616261804,300.0,50.0,True
649.0,UAM01,sf_sj_real,32450.0,L300,lane_0,562046.0321397876,4154812.148981619,300.0,50.0,True
650.0,UAM01,sf_sj_real,32500.0,L300,lane_0,562076.4115055145,4154772.436337058,300.0,50.0,True
651.0,UAM01,sf_sj_real,32550.0,L300,lane_0,562106.3752909501,4154732.4133457877,300.0,50.0,True
652.0,UAM01,sf_sj_real,32600.0,L300,lane_0,562135.8266227086,4154692.0076647806,300.0,50.0,True
653.0,UAM01,sf_sj_real,32650.0,L300,lane_0,562165.3361298438,4154651.644669292,300.0,50.0,True
654.0,UAM01,sf_sj_real,32700.0,L300,lane_0,562195.0421143299,4154611.4258368164,300.0,50.0,True
655.0,UAM01,sf_sj_real,32750.0,L300,lane_0,562224.7480988158,4154571.2070043404,300.0,50.0,True
656.0,UAM01,sf_sj_real,32800.0,L300,lane_0,562255.501140685,4154531.824242813,300.0,50.0,True
657.0,UAM01,sf_sj_real,32850.0,L300,lane_0,562288.1487370598,4154493.954275148,300.0,50.0,True
658.0,UAM01,sf_sj_real,32900.0,L300,lane_0,562320.7963334345,4154456.084307483,300.0,50.0,True
659.0,UAM01,sf_sj_real,32950.0,L300,lane_0,562355.0122587923,4154419.6530512124,300.0,50.0,True
660.0,UAM01,sf_sj_real,33000.0,L300,lane_0,562389.9324511759,4154383.867856454,300.0,50.0,True
661.0,UAM01,sf_sj_real,33050.0,L300,lane_0,562424.9208950332,4154348.152032846,300.0,50.0,True
662.0,UAM01,sf_sj_real,33100.0,L300,lane_0,562461.269525797,4154313.8187102336,300.0,50.0,True
663.0,UAM01,sf_sj_real,33150.0,L300,lane_0,562497.6181565607,4154279.4853876214,300.0,50.0,True
664.0,UAM01,sf_sj_real,33200.0,L300,lane_0,562533.9667873245,4154245.1520650093,300.0,50.0,True
665.0,UAM01,sf_sj_real,33250.0,L300,lane_0,562570.5579664374,4154211.0851744222,300.0,50.0,True
666.0,UAM01,sf_sj_real,33300.0,L300,lane_0,562608.1442148102,4154178.11133732,300.0,50.0,True
667.0,UAM01,sf_sj_real,33350.0,L300,lane_0,562645.730463183,4154145.137500217,300.0,50.0,True
668.0,UAM01,sf_sj_real,33400.0,L300,lane_0,562683.3167115558,4154112.163663115,300.0,50.0,True
669.0,UAM01,sf_sj_real,33450.0,L300,lane_0,562720.9029599287,4154079.1898260126,300.0,50.0,True
670.0,UAM01,sf_sj_real,33500.0,L300,lane_0,562758.4892083015,4154046.21598891,300.0,50.0,True
671.0,UAM01,sf_sj_real,33550.0,L300,lane_0,562796.7592217404,4154014.0454135654,300.0,50.0,True
672.0,UAM01,sf_sj_real,33600.0,L300,lane_0,562835.3119876585,4153982.2070053127,300.0,50.0,True
673.0,UAM01,sf_sj_real,33650.0,L300,lane_0,562873.8647535766,4153950.3685970604,300.0,50.0,True
674.0,UAM01,sf_sj_real,33700.0,L300,lane_0,562912.4175194948,4153918.5301888078,300.0,50.0,True
675.0,UAM01,sf_sj_real,33750.0,L300,lane_0,562950.9702854129,4153886.691780555,300.0,50.0,True
676.0,UAM01,sf_sj_real,33800.0,L300,lane_0,562989.5230513309,4153854.8533723024,300.0,50.0,True
677.0,UAM01,sf_sj_real,33850.0,L300,lane_0,563027.8954148687,4153822.797948734,300.0,50.0,True
678.0,UAM01,sf_sj_real,33900.0,L300,lane_0,563066.2416461391,4153790.7110893154,300.0,50.0,True
679.0,UAM01,sf_sj_real,33950.0,L300,lane_0,563104.5878774095,4153758.6242298963,300.0,50.0,True
680.0,UAM01,sf_sj_real,34000.0,L300,lane_0,563142.9341086799,4153726.537370478,300.0,50.0,True
681.0,UAM01,sf_sj_real,34050.0,L300,lane_0,563181.2803399502,4153694.450511059,300.0,50.0,True
682.0,UAM01,sf_sj_real,34100.0,L300,lane_0,563219.6265712206,4153662.3636516402,300.0,50.0,True
683.0,UAM01,sf_sj_real,34150.0,L300,lane_0,563257.5101290822,4153629.756474172,300.0,50.0,True
684.0,UAM01,sf_sj_real,34200.0,L300,lane_0,563293.8590490397,4153595.4234577315,300.0,50.0,True
685.0,UAM01,sf_sj_real,34250.0,L300,lane_0,563330.2079689971,4153561.0904412908,300.0,50.0,True
686.0,UAM01,sf_sj_real,34300.0,L300,lane_0,563366.5568889546,4153526.7574248496,300.0,50.0,True
687.0,UAM01,sf_sj_real,34350.0,L300,lane_0,563402.905808912,4153492.424408409,300.0,50.0,True
688.0,UAM01,sf_sj_real,34400.0,L300,lane_0,563439.2547288694,4153458.091391968,300.0,50.0,True
689.0,UAM01,sf_sj_real,34450.0,L300,lane_0,563475.6036488268,4153423.7583755273,300.0,50.0,True
690.0,UAM01,sf_sj_real,34500.0,L300,lane_0,563511.9525687844,4153389.425359086,300.0,50.0,True
691.0,UAM01,sf_sj_real,34550.0,L300,lane_0,563548.3014887418,4153355.0923426454,300.0,50.0,True
692.0,UAM01,sf_sj_real,34600.0,L300,lane_0,563584.6504086992,4153320.7593262047,300.0,50.0,True
693.0,UAM01,sf_sj_real,34650.0,L300,lane_0,563620.9993286566,4153286.426309764,300.0,50.0,True
694.0,UAM01,sf_sj_real,34700.0,L300,lane_0,563655.8957915731,4153250.6268974817,300.0,50.0,True
695.0,UAM01,sf_sj_real,34750.0,L300,lane_0,563690.5743982269,4153214.607538235,300.0,50.0,True
696.0,UAM01,sf_sj_real,34800.0,L300,lane_0,563725.2530048807,4153178.588178988,300.0,50.0,True
697.0,UAM01,sf_sj_real,34850.0,L300,lane_0,563759.9316115347,4153142.5688197413,300.0,50.0,True
698.0,UAM01,sf_sj_real,34900.0,L300,lane_0,563794.6102181885,4153106.5494604944,300.0,50.0,True
699.0,UAM01,sf_sj_real,34950.0,L300,lane_0,563829.2888248423,4153070.5301012476,300.0,50.0,True
700.0,UAM01,sf_sj_real,35000.0,L300,lane_0,563863.9674314961,4153034.510742001,300.0,50.0,True
701.0,UAM01,sf_sj_real,35050.0,L300,lane_0,563898.64603815,4152998.4913827544,300.0,50.0,True
702.0,UAM01,sf_sj_real,35100.0,L300,lane_0,563933.3246448038,4152962.4720235076,300.0,50.0,True
703.0,UAM01,sf_sj_real,35150.0,L300,lane_0,563968.0032514576,4152926.4526642608,300.0,50.0,True
704.0,UAM01,sf_sj_real,35200.0,L300,lane_0,564001.3430108387,4152901.672492023,300.0,50.0,True
705.0,UAM01,sf_sj_real,35250.0,L300,lane_0,564036.0864125186,4152865.7156284265,300.0,50.0,True
706.0,UAM01,sf_sj_real,35300.0,L300,lane_0,564070.8298141985,4152829.75876483,300.0,50.0,True
707.0,UAM01,sf_sj_real,35350.0,L300,lane_0,564105.5732158783,4152793.801901233,300.0,50.0,True
708.0,UAM01,sf_sj_real,35400.0,L300,lane_0,564140.3166175582,4152757.8450376363,300.0,50.0,True
709.0,UAM01,sf_sj_real,35450.0,L300,lane_0,564175.0600192382,4152721.88817404,300.0,50.0,True
710.0,UAM01,sf_sj_real,35500.0,L300,lane_0,564209.8034209181,4152685.931310443,300.0,50.0,True
711.0,UAM01,sf_sj_real,35550.0,L300,lane_0,564244.546822598,4152649.9744468466,300.0,50.0,True
712.0,UAM01,sf_sj_real,35600.0,L300,lane_0,564279.2902242778,4152614.0175832496,300.0,50.0,True
713.0,UAM01,sf_sj_real,35650.0,L300,lane_0,564314.0336259577,4152578.060719653,300.0,50.0,True
714.0,UAM01,sf_sj_real,35700.0,L300,lane_0,564348.7770276376,4152542.1038560565,300.0,50.0,True
715.0,UAM01,sf_sj_real,35750.0,L300,lane_0,564384.7889076599,4152507.460166311,300.0,50.0,True
716.0,UAM01,sf_sj_real,35800.0,L300,lane_0,564421.9268703543,4152473.982237359,300.0,50.0,True
717.0,UAM01,sf_sj_real,35850.0,L300,lane_0,564459.0648330488,4152440.504308407,300.0,50.0,True
718.0,UAM01,sf_sj_real,35900.0,L300,lane_0,564496.2027957434,4152407.0263794553,300.0,50.0,True
719.0,UAM01,sf_sj_real,35950.0,L300,lane_0,564533.3407584378,4152373.5484505035,300.0,50.0,True
720.0,UAM01,sf_sj_real,36000.0,L300,lane_0,564570.2886209303,4152339.861278132,300.0,50.0,True
721.0,UAM01,sf_sj_real,36050.0,L300,lane_0,564607.1654229425,4152306.0958894426,300.0,50.0,True
722.0,UAM01,sf_sj_real,36100.0,L300,lane_0,564644.0422249547,4152272.330500753,300.0,50.0,True
723.0,UAM01,sf_sj_real,36150.0,L300,lane_0,564680.9190269669,4152238.5651120637,300.0,50.0,True
724.0,UAM01,sf_sj_real,36200.0,L300,lane_0,564717.6429366914,4152204.645486294,300.0,50.0,True
725.0,UAM01,sf_sj_real,36250.0,L300,lane_0,564751.7299610993,4152168.065781989,300.0,50.0,True
726.0,UAM01,sf_sj_real,36300.0,L300,lane_0,564785.8169855073,4152131.4860776844,300.0,50.0,True
727.0,UAM01,sf_sj_real,36350.0,L300,lane_0,564819.9040099153,4152094.90637338,300.0,50.0,True
728.0,UAM01,sf_sj_real,36400.0,L300,lane_0,564853.9910343232,4152058.3266690755,300.0,50.0,True
729.0,UAM01,sf_sj_real,36450.0,L300,lane_0,564888.0780587312,4152021.746964771,300.0,50.0,True
730.0,UAM01,sf_sj_real,36500.0,L300,lane_0,564922.1650831391,4151985.167260466,300.0,50.0,True
731.0,UAM01,sf_sj_real,36550.0,L300,lane_0,564956.2521075471,4151948.5875561615,300.0,50.0,True
732.0,UAM01,sf_sj_real,36600.0,L300,lane_0,564990.339131955,4151912.007851857,300.0,50.0,True
733.0,UAM01,sf_sj_real,36650.0,L300,lane_0,565024.426156363,4151875.4281475525,300.0,50.0,True
734.0,UAM01,sf_sj_real,36700.0,L300,lane_0,565058.513180771,4151838.848443248,300.0,50.0,True
735.0,UAM01,sf_sj_real,36750.0,L300,lane_0,565092.600205179,4151802.268738943,300.0,50.0,True
736.0,UAM01,sf_sj_real,36800.0,L300,lane_0,565126.6872295869,4151765.689034639,300.0,50.0,True
737.0,UAM01,sf_sj_real,36850.0,L300,lane_0,565160.7742539948,4151729.1093303342,300.0,50.0,True
738.0,UAM01,sf_sj_real,36900.0,L300,lane_0,565194.8612784029,4151692.5296260295,300.0,50.0,True
739.0,UAM01,sf_sj_real,36950.0,L300,lane_0,565228.9483028108,4151655.949921725,300.0,50.0,True
740.0,UAM01,sf_sj_real,37000.0,L300,lane_0,565263.0353272187,4151619.37021742,300.0,50.0,True
741.0,UAM01,sf_sj_real,37050.0,L300,lane_0,565297.1223516266,4151582.790513116,300.0,50.0,True
742.0,UAM01,sf_sj_real,37100.0,L300,lane_0,565331.2093760347,4151546.2108088112,300.0,50.0,True
743.0,UAM01,sf_sj_real,37150.0,L300,lane_0,565365.2964004426,4151509.6311045066,300.0,50.0,True
744.0,UAM01,sf_sj_real,37200.0,L300,lane_0,565395.4836664619,4151475.010651191,300.0,50.0,True
745.0,UAM01,sf_sj_real,37250.0,L300,lane_0,565430.077438456,4151438.9259276995,300.0,50.0,True
746.0,UAM01,sf_sj_real,37300.0,L300,lane_0,565463.7708637614,4151401.983362938,300.0,50.0,True
747.0,UAM01,sf_sj_real,37350.0,L300,lane_0,565497.464289067,4151365.0407981756,300.0,50.0,True
748.0,UAM01,sf_sj_real,37400.0,L300,lane_0,565531.117303196,4151328.0618806737,300.0,50.0,True
749.0,UAM01,sf_sj_real,37450.0,L300,lane_0,565564.3011755404,4151290.660936618,300.0,50.0,True
750.0,UAM01,sf_sj_real,37500.0,L300,lane_0,565597.4850478849,4151253.259992563,300.0,50.0,True
751.0,UAM01,sf_sj_real,37550.0,L300,lane_0,565630.8683430149,4151216.0409580786,300.0,50.0,True
752.0,UAM01,sf_sj_real,37600.0,L300,lane_0,565665.0702298443,4151179.568626959,300.0,50.0,True
753.0,UAM01,sf_sj_real,37650.0,L300,lane_0,565699.2721166736,4151143.096295839,300.0,50.0,True
754.0,UAM01,sf_sj_real,37700.0,L300,lane_0,565733.474003503,4151106.6239647195,300.0,50.0,True
755.0,UAM01,sf_sj_real,37750.0,L300,lane_0,565767.7082160257,4151070.1819854607,300.0,50.0,True
756.0,UAM01,sf_sj_real,37800.0,L300,lane_0,565801.9562496307,4151033.752983358,300.0,50.0,True
757.0,UAM01,sf_sj_real,37850.0,L300,lane_0,565836.2042832356,4150997.3239812553,300.0,50.0,True
758.0,UAM01,sf_sj_real,37900.0,L300,lane_0,565870.459994339,4150960.902212579,300.0,50.0,True
759.0,UAM01,sf_sj_real,37950.0,L300,lane_0,565904.7863110785,4150924.546965652,300.0,50.0,True
760.0,UAM01,sf_sj_real,38000.0,L300,lane_0,565939.1126278179,4150888.191718725,300.0,50.0,True
761.0,UAM01,sf_sj_real,38050.0,L300,lane_0,565973.4389445574,4150851.8364717984,300.0,50.0,True
762.0,UAM01,sf_sj_real,38100.0,L300,lane_0,566007.7652612969,4150815.4812248717,300.0,50.0,True
763.0,UAM01,sf_sj_real,38150.0,L300,lane_0,566042.0915780363,4150779.125977945,300.0,50.0,True
764.0,UAM01,sf_sj_real,38200.0,L300,lane_0,566076.4178947759,4150742.7707310184,300.0,50.0,True
765.0,UAM01,sf_sj_real,38250.0,L300,lane_0,566110.6555609918,4150706.3328542183,300.0,50.0,True
766.0,UAM01,sf_sj_real,38300.0,L300,lane_0,566144.5108592322,4150669.538577747,300.0,50.0,True
767.0,UAM01,sf_sj_real,38350.0,L300,lane_0,566178.3661574726,4150632.7443012754,300.0,50.0,True
768.0,UAM01,sf_sj_real,38400.0,L300,lane_0,566212.2214557129,4150595.950024804,300.0,50.0,True
769.0,UAM01,sf_sj_real,38450.0,L300,lane_0,566246.0767539532,4150559.1557483324,300.0,50.0,True
770.0,UAM01,sf_sj_real,38500.0,L300,lane_0,566279.9320521937,4150522.361471861,300.0,50.0,True
771.0,UAM01,sf_sj_real,38550.0,L300,lane_0,566313.7773764705,4150485.5580291497,300.0,50.0,True
772.0,UAM01,sf_sj_real,38600.0,L300,lane_0,566347.588502823,4150448.7231579707,300.0,50.0,True
773.0,UAM01,sf_sj_real,38650.0,L300,lane_0,566381.3996291755,4150411.8882867917,300.0,50.0,True
774.0,UAM01,sf_sj_real,38700.0,L300,lane_0,566415.2107555281,4150375.0534156123,300.0,50.0,True
775.0,UAM01,sf_sj_real,38750.0,L300,lane_0,566449.0218818806,4150338.2185444334,300.0,50.0,True
776.0,UAM01,sf_sj_real,38800.0,L300,lane_0,566482.8411765579,4150301.3911814475,300.0,50.0,True
777.0,UAM01,sf_sj_real,38850.0,L300,lane_0,566516.7031401519,4150264.603039043,300.0,50.0,True
778.0,UAM01,sf_sj_real,38900.0,L300,lane_0,566550.5651037458,4150227.8148966385,300.0,50.0,True
779.0,UAM01,sf_sj_real,38950.0,L300,lane_0,566584.4270673398,4150191.0267542345,300.0,50.0,True
780.0,UAM01,sf_sj_real,39000.0,L300,lane_0,566618.2890309336,4150154.23861183,300.0,50.0,True
781.0,UAM01,sf_sj_real,39050.0,L300,lane_0,566652.1509945276,4150117.4504694254,300.0,50.0,True
782.0,UAM01,sf_sj_real,39100.0,L300,lane_0,566686.9723838692,4150081.5700916573,300.0,50.0,True
783.0,UAM01,sf_sj_real,39150.0,L300,lane_0,566721.8319050319,4150045.7257924685,300.0,50.0,True
784.0,UAM01,sf_sj_real,39200.0,L300,lane_0,566756.6914261946,4150009.88149328,300.0,50.0,True
785.0,UAM01,sf_sj_real,39250.0,L300,lane_0,566791.5509473573,4149974.037194092,300.0,50.0,True
786.0,UAM01,sf_sj_real,39300.0,L300,lane_0,566826.4104685199,4149938.1928949035,300.0,50.0,True
