corridor_distance_km,time_at_50_mps_s,serving_site_id,serving_site_index_zero_based,serving_rx_full_carrier_dbm,serving_rsrp_centerline_dbm_per_re,serving_rsrp_cross_section_p05_dbm_per_re,serving_rsrp_cross_section_median_dbm_per_re,serving_rsrp_cross_section_p95_dbm_per_re,aggregate_interference_full_carrier_dbm,sinr_centerline_db,sinr_cross_section_p05_db,sinr_cross_section_median_db,sinr_cross_section_p95_db,noise_fraction_centerline
18.440951903675636,368.81903807351273,BS04,3,-70.22766148702581,-94.99887403422244,-95.31186482670975,-95.03613476805995,-94.96222768546534,-79.64858099122766,9.370785396045951,8.91223305307597,9.370785396045951,9.508775263198855,0.01147743094059281
18.47866346176086,369.57326923521725,BS04,3,-70.37701561038125,-95.14822815757788,-95.45188481195363,-95.1843463292145,-95.11271399332009,-79.61984742316898,9.193026416054767,8.743594154223091,9.193026416054767,9.331870622579956,0.011402608217484752
18.516375019846087,370.3275003969218,BS04,3,-70.52411388928455,-95.29532643648118,-95.59005375401937,-95.33035342881205,-95.2608930370989,-79.59070040662435,9.017112372475472,8.57635963289287,9.017112372475472,9.156766326165803,0.0113272014978181
18.55408657793132,371.08173155862636,BS04,3,-70.66902216792919,-95.44023471512581,-95.72641479547157,-95.47421889743954,-95.40683371366023,-79.56113841241401,8.842975830028122,8.410484642638702,8.842975830028122,8.983196874557203,0.011251224742984005
18.591798136016543,371.8359627203309,BS04,3,-70.8116287561829,-95.58284130337952,-96.04572706493516,-95.58284130337952,-95.41580992817197,-79.5313121212624,8.67087739608969,8.021673269944172,8.67087739608969,9.04848154632682,0.01117507934104383
18.62950969410177,372.5901938820354,BS04,3,-70.95033942193649,-95.72155196913312,-96.17179562442291,-95.72155196913312,-95.55938281386074,-79.50272866152099,8.503901655844789,7.866038728962247,8.503901655844789,8.878473203509886,0.011102585025961793
18.667221252186994,373.3444250437399,BS04,3,-71.08715552662686,-95.85836807382348,-96.29646528125366,-95.85836807382348,-95.7008537612866,-79.4737468787159,8.338424481639732,7.711365200134944,8.338424481639732,8.710392623129323,0.011029555257524092
18.704932810272222,374.0986562054444,BS04,3,-71.22212552842427,-95.9933380756209,-96.41975971767984,-95.9933380756209,-95.84028275277208,-79.44436642853621,8.17439700131164,7.5576281883674445,8.17439700131164,8.544203474127634,0.010956005786893161
18.742644368357446,374.8528873671489,BS04,3,-71.35436578982986,-96.12557833702648,-96.60400736036253,-96.12557833702648,-95.90611502759255,-79.41523883561177,8.013347212937486,7.326631419649648,8.013347212937486,8.471733004651227,0.01088356813079815
18.780355926442674,375.60711852885345,BS04,3,-71.48467931086253,-96.25589185805916,-96.72205465328801,-96.25589185805916,-96.0424680898432,-79.3858842263061,7.853997499874462,7.177751889871526,7.853997499874462,8.30841490463791,0.010811045149619388
18.818067484527898,376.361349690558,BS04,3,-71.61398136927986,-96.38519391647648,-96.64446058335503,-96.40494825783964,-96.34830477533326,-79.3555553910773,7.694693362694979,7.275794775103524,7.694693362694979,7.876257512074391,0.010736617299178467
18.855779042613126,377.1155808522625,BS04,3,-71.74348395674713,-96.51469650394375,-96.76720937006104,-96.5339235946003,-96.47879765638646,-79.32307462452061,7.533057455289647,7.120064192421161,7.533057455289647,7.716292055321452,0.010657470549445767
18.89349060069835,377.869812013967,BS04,3,-71.87128225788895,-96.64249480508558,-96.88851084200908,-96.661215354334,-96.60754705774221,-79.29017191381661,7.372705792191355,6.965322340541567,7.372705792191355,7.557108490854719,0.01057788411915899
18.931202158783577,378.62404317567155,BS04,3,-71.99741982821843,-96.76863237541505,-97.0083958564871,-96.78686602820432,-96.73459856828529,-79.25684595608826,7.21359344736504,6.81153659990385,7.21359344736504,7.399263840505369,0.010497873315542298
18.9689137168688,379.37827433737607,BS04,3,-72.12193860292182,-96.89315115011844,-97.12689441453348,-96.91091655416798,-96.85999602689732,-79.22309544323825,7.055677109594153,6.65867518883316,7.055677109594153,7.242666429138884,0.010417453515881643
19.00662527495403,380.1325054990806,BS04,3,-72.24491233384481,-97.01612488104143,-97.1945503919356,-97.05052889520778,-97.00053872519868,-79.18884343796532,6.898806803225202,6.566357362817705,6.898806803225202,7.027657725760796,0.010336462031731433
19.044336833039257,380.8867366607851,BS04,3,-72.36652238567922,-97.13773493287584,-97.31175643254808,-97.17127723556122,-97.12254116097469,-79.15374791457027,6.742462544756921,6.413728267790362,6.742462544756921,6.873412220805466,0.010254122302759702
19.082048391124484,381.6409678224897,BS04,3,-72.48662009484713,-97.25783264204375,-97.42760970775505,-97.29054506145141,-97.24301666340756,-79.11821732930362,6.5871971141516426,6.26197771923591,6.5871971141516426,6.720364347328114,0.010171423120928934
19.119759949209712,382.3951989841942,BS04,3,-72.60523241169432,-97.37644495889094,-97.54610294007523,-97.40611219554953,-97.3611844493567,-79.08228275936904,6.433014240361078,6.106226214516287,6.433014240361078,6.573737134280543,0.01008845509426376
19.157471507294936,383.14943014589875,BS04,3,-72.72240296553747,-97.4936155127341,-97.65923336497792,-97.52256613043328,-97.47872532020301,-79.04591743116136,6.279843711957068,5.9562540543019855,6.279843711957068,6.423079059184639,0.010005174504420825
19.195183065380164,383.9036613076033,BS04,3,-72.83816813803799,-97.60938068523461,-97.77109977040243,-97.63764023065336,-97.59484752847297,-79.00911250129447,6.127640308863737,5.807066035375757,6.127640308863737,6.273086633753351,0.009921580140285798
19.232894623465388,384.6578924693078,BS04,3,-72.95256090933123,-97.72377345652785,-97.88172867454796,-97.75136628134621,-97.70958468020345,-78.97186627272316,5.976369285908212,5.658633522464469,5.976369285908212,6.124143756753877,0.009837687425345066
19.270606181550615,385.41212363101226,BS04,3,-73.06559980680989,-97.83681235400651,-98.01888434303015,-97.85599453485811,-97.81433144076884,-78.93421630759833,5.8260492266906,5.4760726444965035,5.8260492266906,6.011522934625149,0.009753599154720257
